"","Length","gencodeID","ensemblID","gene_type","Symbol","EntrezID","Class","NumTx","meanExprs","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"ENSG00000100027.14",4713,"ENSG00000100027.14","ENSG00000100027","protein_coding","YPEL1",29799,"InGen",3,11.4952790169156,1.60094758210685,5.61470558817805,2.87737297261507,0.00407733964432956,0.0748606469444067,-2.38681347229088
"ENSG00000165506.14",2963,"ENSG00000165506.14","ENSG00000165506","protein_coding","DNAAF2",55172,"InGen",2,2.21804173843525,-0.51747868563646,2.72386278781307,-2.84779414677784,0.00447352209644079,0.0782129303720697,-2.3883085680528
"ENSG00000213690.3",510,"ENSG00000213690.3","ENSG00000213690","processed_pseudogene","RP11-513D4.1",NA,"InGen",1,0.49605602345207,-1.91526519590427,-2.60723649842251,-2.72688136501554,0.00648194365973345,0.0960801698318173,-2.38861058935623
"ENSG00000283468.1",55,"ENSG00000283468.1","ENSG00000283468","miRNA","MIR4454",100616234,"InGen",1,0.48999744855346,1.57580575632766,-5.09339392418804,2.74700383328992,0.00609957837617395,0.0927513016415427,-2.38960472061676
"ENSG00000065675.14",3295,"ENSG00000065675.14","ENSG00000065675","protein_coding","PRKCQ",5588,"InGen",4,3.17930348053877,-1.04623314702225,3.33362418791409,-2.88085548973049,0.00403285570023796,0.0742536703220867,-2.39015987313525
"ENSG00000236773.1",231,"ENSG00000236773.1","ENSG00000236773","processed_pseudogene","RP11-365O16.1",NA,"InGen",1,0.492919543447968,1.78032167858958,-3.36357048364966,2.73214579789661,0.00637987827339742,0.0953241812366587,-2.39082627739011
"ENSG00000203805.10",1785,"ENSG00000203805.10","ENSG00000203805","protein_coding","PLPP4",196051,"InGen",4,3.66678626259662,-0.936802849223045,2.50035854942902,-2.84756341849318,0.004476745243179,0.0782158844449418,-2.39328513246044
"ENSG00000227364.1",368,"ENSG00000227364.1","ENSG00000227364","lincRNA","AC018685.2",NA,"InGen",1,0.967216945724443,2.73987963862306,-2.83876929096938,2.73482059480528,0.0063285767596778,0.0949396068079074,-2.39707777843169
"ENSG00000182827.8",3578,"ENSG00000182827.8","ENSG00000182827","protein_coding","ACBD3",64746,"InGen",2,11.5455391806608,-0.396009377638893,5.26413980675404,-2.91455976338194,0.00362457922084794,0.0705023873855803,-2.39906434531882
"ENSG00000283498.1",85,"ENSG00000283498.1","ENSG00000283498","miRNA","MIR1244-2",100422885,"InGen",1,21.4428361948937,-1.26544543186507,0.662572626338685,-2.76079853331606,0.0058493315556868,0.0905723179182522,-2.39954850943126
"ENSG00000213076.3",580,"ENSG00000213076.3","ENSG00000213076","processed_pseudogene","yR211F11.2",NA,"InGen",1,0.91862103382492,1.87051462627977,-1.6807638498264,2.72192784500919,0.00657932156140819,0.0968094624496501,-2.40009765632286
"ENSG00000164535.14",5756,"ENSG00000164535.14","ENSG00000164535","protein_coding","DAGLB",221955,"InGen",10,4.95948365454827,0.504964321346871,4.58850714475914,2.88603152286298,0.00396755426375806,0.0735723792790171,-2.40038710490859
"ENSG00000089558.8",3924,"ENSG00000089558.8","ENSG00000089558","protein_coding","KCNH4",23415,"InGen",2,1.09804220530915,4.18773211081836,1.96717196083295,2.72834893640412,0.00645334396354871,0.0959256926039676,-2.4023737501137
"ENSG00000196376.10",4855,"ENSG00000196376.10","ENSG00000196376","protein_coding","SLC35F1",222553,"InGen",2,18.1986336223636,0.980535641771201,6.14411738300683,2.90884061729627,0.00369109214334554,0.071187695506452,-2.40400278249115
"ENSG00000197601.12",7501,"ENSG00000197601.12","ENSG00000197601","protein_coding","FAR1",84188,"InGen",6,16.198921356577,-0.684879746281065,6.86997123478058,-2.92082862976249,0.00355292826754218,0.069712474792122,-2.4044952694048
"ENSG00000182132.13",3351,"ENSG00000182132.13","ENSG00000182132","protein_coding","KCNIP1",30820,"InGen",10,5.68587746068376,0.886966426075871,4.15931232517389,2.87575336626181,0.00409817919827491,0.0751371387847329,-2.40536204929902
"ENSG00000182903.15",6390,"ENSG00000182903.15","ENSG00000182903","protein_coding","ZNF721",170960,"InGen",6,11.6667738582145,0.406590143496366,5.96629374053355,2.91935014336273,0.00356970961944513,0.0698835170830833,-2.40600135393853
"ENSG00000251449.2",315,"ENSG00000251449.2","ENSG00000251449","processed_pseudogene","MTND1P19",NA,"InGen",1,1.37015717150494,1.89402977189684,-1.76802934416485,2.71866796527925,0.00664412191316484,0.0973193376678507,-2.40792945532941
"ENSG00000141258.12",9771,"ENSG00000141258.12","ENSG00000141258","protein_coding","SGSM2",9905,"InGen",14,21.4387663912864,0.735217131658622,7.31379915869402,2.91993612515941,0.00356304989854779,0.0698057055481881,-2.41041809318788
"ENSG00000126561.16",5754,"ENSG00000126561.16","ENSG00000126561","protein_coding","STAT5A",6776,"InGen",12,1.08724326671361,-0.776921940569336,2.43719738087467,-2.86522190073447,0.00423606533188852,0.0761496004296089,-2.41057501835973
"ENSG00000112234.8",8115,"ENSG00000112234.8","ENSG00000112234","protein_coding","FBXL4",26235,"InGen",2,5.42254147857357,-0.424819702014071,5.4925630693818,-2.91765754015346,0.00358900988120144,0.0702084867505456,-2.41098049499117
"ENSG00000178401.14",5006,"ENSG00000178401.14","ENSG00000178401","protein_coding","DNAJC22",79962,"InGen",4,0.478432195022309,-1.39795333104086,1.11453491985141,-2.79365531568676,0.00529019324276358,0.0858517128123393,-2.41104051493412
"ENSG00000164342.12",6724,"ENSG00000164342.12","ENSG00000164342","protein_coding","TLR3",7098,"InGen",5,0.493154206778962,-1.03212259113747,1.67464022316554,-2.80358391282502,0.00513100893238067,0.0845348353764465,-2.41128515844411
"ENSG00000274115.1",97,"ENSG00000274115.1","ENSG00000274115","miRNA","MIR6081",102466518,"InGen",1,5.02325696980853,-1.39917055935728,-1.41661319314207,-2.71966871307419,0.00662416805776367,0.0972244766228888,-2.41167102844584
"ENSG00000262766.1",543,"ENSG00000262766.1","ENSG00000262766","sense_intronic","RP11-196G11.4",NA,"InGen",1,1.48615606065005,1.01651239259812,-0.496759628867091,2.73027100038312,0.00641605914054754,0.0956448999632769,-2.41171640517413
"ENSG00000230725.5",3379,"ENSG00000230725.5","ENSG00000230725","lincRNA","RP4-738P15.1",284798,"InGen",4,0.373432563641229,2.06271349594607,0.252655129466494,2.71865266363344,0.0066444274313576,0.0973193376678507,-2.41226899298601
"ENSG00000164002.11",3092,"ENSG00000164002.11","ENSG00000164002","protein_coding","EXO5",64789,"InGen",10,2.36104266096349,0.739561382162527,2.88015300061436,2.80812496018552,0.00505965769439973,0.083996347241972,-2.41476728210941
"ENSG00000127022.14",6235,"ENSG00000127022.14","ENSG00000127022","protein_coding","CANX",821,"InGen",19,72.1231544542862,-0.473462072382084,8.79210463852449,-2.90152509999364,0.00377778964802801,0.0717850688132516,-2.41491643586004
"ENSG00000196547.14",10002,"ENSG00000196547.14","ENSG00000196547","protein_coding","MAN2A2",4122,"InGen",30,14.2786359219992,-0.590054506175978,7.03371245397495,-2.91559637146634,0.00361264108823119,0.0704586969331092,-2.41498051208881
"ENSG00000214954.8",3056,"ENSG00000214954.8","ENSG00000214954","protein_coding","LRRC69",100130742,"InGen",7,0.376950326405674,-0.975724899209409,0.161373754052693,-2.747949396454,0.00608212177248507,0.092632038651961,-2.41592538993511
"ENSG00000232499.2",1029,"ENSG00000232499.2","ENSG00000232499","processed_pseudogene","RP11-512F24.1",NA,"InGen",1,1.26042035335764,1.16559762018859,-0.0776941611593638,2.73793916521011,0.00626923339640041,0.0943214871757047,-2.41615557881617
"ENSG00000204977.9",8080,"ENSG00000204977.9","ENSG00000204977","protein_coding","TRIM13",10206,"InGen",8,3.35178485798155,-0.473283756082273,4.70743568326848,-2.90068198654191,0.00378789971015036,0.0717850688132516,-2.41726917939462
"ENSG00000147509.13",3192,"ENSG00000147509.13","ENSG00000147509","protein_coding","RGS20",8601,"InGen",10,4.13318716905397,1.82813193793291,3.68334963653944,2.79228952637747,0.00531243680507674,0.0860736906033536,-2.41797096661984
"ENSG00000277558.1",583,"ENSG00000277558.1","ENSG00000277558","sense_intronic","RP3-468O1.6",NA,"InGen",1,1.26284529102544,-1.25290973217732,-0.793922985517884,-2.72648916569153,0.00648960605526083,0.0960801698318173,-2.41869028847552
"ENSG00000183801.7",3436,"ENSG00000183801.7","ENSG00000183801","protein_coding","OLFML1",283298,"InGen",5,0.207061162234697,-1.23762505888581,-0.460318565793089,-2.74487810976204,0.0061389876862502,0.0930078099458815,-2.41943681237599
"ENSG00000165983.14",4003,"ENSG00000165983.14","ENSG00000165983","protein_coding","PTER",9317,"InGen",5,0.546728120059073,-1.22180948783732,0.892334172163685,-2.76878559244946,0.00570871227703764,0.0893528607937535,-2.42274815232429
"ENSG00000184602.5",3312,"ENSG00000184602.5","ENSG00000184602","protein_coding","SNN",8303,"InGen",1,55.1923227021198,0.72617219175405,7.57626452697973,2.91385256229179,0.00363274432682385,0.0705023873855803,-2.42684595967376
"ENSG00000256020.1",373,"ENSG00000256020.1","ENSG00000256020","sense_intronic","RP5-1154L15.2",NA,"InGen",1,0.534779457985351,-1.83400935146402,-2.72990729544533,-2.71059593051874,0.00680705839551298,0.0988106667596575,-2.42840417346472
"ENSG00000151490.13",7519,"ENSG00000151490.13","ENSG00000151490","protein_coding","PTPRO",5800,"InGen",12,7.79137216179123,0.975582010643505,5.73546773619236,2.88737259208704,0.00395079271219948,0.0734186625673783,-2.42979289317332
"ENSG00000182544.8",2581,"ENSG00000182544.8","ENSG00000182544","protein_coding","MFSD5",84975,"InGen",5,3.01575209157515,-0.568016187861692,2.97881642919005,-2.84814666826487,0.00446860163110321,0.0782129303720697,-2.43315327589662
"ENSG00000214433.4",779,"ENSG00000214433.4","ENSG00000214433","transcribed_unprocessed_pseudogene","GOLGA2P8",NA,"InGen",1,1.55054695676349,0.971101180646973,-0.0944359975061233,2.72757890674121,0.00646833592210875,0.096032934966602,-2.43586330309993
"ENSG00000100372.14",3989,"ENSG00000100372.14","ENSG00000100372","protein_coding","SLC25A17",10478,"InGen",17,3.13496392467196,-0.519763015021233,3.71924053890872,-2.86338831429783,0.00426049821008945,0.076494773802421,-2.43697145307852
"ENSG00000254986.7",3977,"ENSG00000254986.7","ENSG00000254986","protein_coding","DPP3",10072,"InGen",16,2.37422980298534,-0.504873263599857,3.27636207807527,-2.86594040012274,0.00422652594254872,0.0760950287080206,-2.4384648840426
"ENSG00000204439.3",2475,"ENSG00000204439.3","ENSG00000204439","protein_coding","C6orf47",57827,"InGen",1,4.78619852776701,-0.494307162090996,3.53096104011992,-2.87158567079257,0.0041522508175256,0.0754323490590861,-2.43874716022777
"ENSG00000120594.16",12567,"ENSG00000120594.16","ENSG00000120594","protein_coding","PLXDC2",84898,"InGen",3,9.73622378447495,-0.731416979665195,6.69112954647911,-2.90720813632518,0.00371028046434866,0.0713471006532315,-2.43985466200174
"ENSG00000114200.9",3082,"ENSG00000114200.9","ENSG00000114200","protein_coding","BCHE",590,"InGen",5,3.27394709250086,-0.870980365199414,3.27990667305437,-2.87441967675946,0.00411541245303047,0.0752724816524714,-2.44138645550326
"ENSG00000108784.9",3004,"ENSG00000108784.9","ENSG00000108784","protein_coding","NAGLU",4669,"InGen",5,2.31159002378798,-0.770091153106764,2.73235015957196,-2.85011121513034,0.00444127046089832,0.0781218873088191,-2.44157927155776
"ENSG00000267272.5",6717,"ENSG00000267272.5","ENSG00000267272","lincRNA","LINC01140",339524,"InGen",11,0.539169645978844,1.26463394060921,1.68682404572487,2.74510648040232,0.00613474288721144,0.0930035955110216,-2.44236541982232
"ENSG00000254707.1",539,"ENSG00000254707.1","ENSG00000254707","antisense","RP11-35J10.4",NA,"InGen",1,0.255089545304642,-1.60147106311844,-3.20501522917418,-2.70674821559585,0.0068859836666873,0.0994565574258536,-2.44327989590091
"ENSG00000091409.14",6533,"ENSG00000091409.14","ENSG00000091409","protein_coding","ITGA6",3655,"InGen",11,8.78316425243399,-0.665046474581297,5.64024319799004,-2.90856355622854,0.00369434236524351,0.0711975632406234,-2.44422719605188
"ENSG00000173083.14",4721,"ENSG00000173083.14","ENSG00000173083","protein_coding","HPSE",10855,"InGen",7,0.376169378585515,-1.31409534851155,0.702956127081864,-2.7287652088751,0.00644525245844612,0.0958602250656077,-2.44776528888483
"ENSG00000263720.1",792,"ENSG00000263720.1","ENSG00000263720","sense_intronic","RP11-389J22.1",NA,"InGen",1,0.192389396724624,2.18063900669997,-2.96318512535198,2.70416690165966,0.00693939254884347,0.0996787208545965,-2.44851879688154
"ENSG00000256955.2",770,"ENSG00000256955.2","ENSG00000256955","lincRNA","RP11-417L19.2",NA,"InGen",1,0.482939584936481,2.42737290839266,-1.67239083600317,2.70930101620544,0.00683352866454017,0.099084260022708,-2.45019082912393
"ENSG00000147475.14",9464,"ENSG00000147475.14","ENSG00000147475","protein_coding","ERLIN2",11160,"InGen",11,4.0823899088326,-0.519435653353319,5.22567094111807,-2.89954787810397,0.00380153802105789,0.0718258615344934,-2.45123189562849
"ENSG00000248682.1",470,"ENSG00000248682.1","ENSG00000248682","sense_intronic","ARHGAP22-IT1",NA,"InGen",1,1.97953148945314,-1.17387263724048,-0.600634873038708,-2.726053322404,0.00649813069145161,0.0961516230599652,-2.45198585753596
"ENSG00000104613.11",6869,"ENSG00000104613.11","ENSG00000104613","protein_coding","INTS10",55174,"InGen",19,8.10641515219923,0.271207250503416,5.65519645886586,2.89589215303559,0.00384580488606716,0.0724305080830498,-2.45294378167794
"ENSG00000265579.1",2206,"ENSG00000265579.1","ENSG00000265579","sense_intronic","RP11-713C5.1",NA,"InGen",1,13.1171870329955,1.62883667056281,4.76240677250596,2.80537928099378,0.00510269107931841,0.0843355134647934,-2.45400046802322
"ENSG00000138207.13",1449,"ENSG00000138207.13","ENSG00000138207","protein_coding","RBP4",5950,"InGen",4,9.93486798410182,1.51769947528619,3.60205429818288,2.78293698901415,0.005467040595092,0.0870374288984702,-2.45413488631566
"ENSG00000163939.18",9654,"ENSG00000163939.18","ENSG00000163939","protein_coding","PBRM1",55193,"InGen",20,7.54316266618832,-0.276775294237839,6.09723350446566,-2.90196700054494,0.00377250047968045,0.0717465014416477,-2.46170884953065
"ENSG00000281327.1",632,"ENSG00000281327.1","ENSG00000281327","lincRNA","LINC01338",102546175,"InGen",1,2.15146824752437,-1.55541397603845,0.334840738807306,-2.77577781763086,0.00558812165558326,0.0881553317972413,-2.46212875108461
"ENSG00000117139.16",12092,"ENSG00000117139.16","ENSG00000117139","protein_coding","KDM5B",10765,"InGen",10,5.99747209048452,0.35882712710535,6.05725454029579,2.89542249704222,0.00385152577093452,0.0724305080830498,-2.46664304349345
"ENSG00000121005.8",4543,"ENSG00000121005.8","ENSG00000121005","protein_coding","CRISPLD1",83690,"InGen",5,2.17982210212703,-0.971129740220463,2.95963568179086,-2.85050437884992,0.00443581893621171,0.0781218873088191,-2.46769389471641
"ENSG00000146374.13",3179,"ENSG00000146374.13","ENSG00000146374","protein_coding","RSPO3",84870,"InGen",3,2.60731318563846,-2.37462041342537,2.02774768002064,-2.84796365031364,0.00447115556715721,0.0782129303720697,-2.46883847918273
"ENSG00000084073.8",3572,"ENSG00000084073.8","ENSG00000084073","protein_coding","ZMPSTE24",10269,"InGen",4,10.2395806044429,-0.504350070201936,5.21963144351681,-2.8897082214968,0.00392175413807866,0.0731929390393173,-2.46932029688674
"ENSG00000168827.14",9032,"ENSG00000168827.14","ENSG00000168827","protein_coding","GFM1",85476,"InGen",11,6.65542856403488,-0.420982661956927,5.84479391886572,-2.89841216122178,0.00381524042993885,0.0720324042828977,-2.46956605898518
"ENSG00000135272.9",5966,"ENSG00000135272.9","ENSG00000135272","protein_coding","MDFIC",29969,"InGen",8,1.77158123795586,-0.876630246532747,3.12544041945549,-2.84602833777815,0.00449824316121047,0.0782158844449418,-2.47058982880393
"ENSG00000260001.6",1516,"ENSG00000260001.6","ENSG00000260001","protein_coding","TGFBR3L",100507588,"InGen",3,2.37667798502094,2.05705975573342,1.22734149246865,2.7226594708765,0.00656485661320628,0.0968083620136908,-2.47077961514384
"ENSG00000226266.6",2724,"ENSG00000226266.6","ENSG00000226266","lincRNA","AC009961.3",29994,"InGen",3,0.849765365447053,0.763352566850851,0.946243810798923,2.74409096016835,0.00615363899304866,0.0931026539260028,-2.47148610292527
"ENSG00000187699.10",5997,"ENSG00000187699.10","ENSG00000187699","protein_coding","C2orf88",84281,"InGen",9,2.31016354236138,-1.18505709092574,3.68480650910223,-2.87225196912035,0.00414356297939493,0.0753800095915075,-2.4716204177653
"ENSG00000252823.1",94,"ENSG00000252823.1","ENSG00000252823","snRNA","RNU6-148P",NA,"InGen",1,0.212418576514527,1.56433479663292,-5.09056935551771,2.71364863692083,0.00674502056741835,0.0982943075738466,-2.47181635025441
"ENSG00000131469.12",2026,"ENSG00000131469.12","ENSG00000131469","protein_coding","RPL27",6155,"InGen",8,44.4911085629093,0.808742679057121,6.43649110433915,2.89816669434704,0.00381820788313941,0.0720361165064283,-2.47214346345342
"ENSG00000205664.10",3054,"ENSG00000205664.10","ENSG00000205664","lincRNA","RP11-706O15.1",NA,"InGen",8,1.68147936856653,0.71189488660275,1.98541144651187,2.77813540374586,0.00554798354967092,0.0877965489603082,-2.47262282997777
"ENSG00000149084.12",7838,"ENSG00000149084.12","ENSG00000149084","protein_coding","HSD17B12",51144,"InGen",14,8.40860974912908,-0.521488020067307,5.99139329988088,-2.89743110829328,0.00382711297345038,0.0721517643827142,-2.47331944795366
"ENSG00000070601.9",5867,"ENSG00000070601.9","ENSG00000070601","protein_coding","FRMPD1",22844,"InGen",3,1.10442648885209,-0.774532561620754,2.79423879479137,-2.85777784249236,0.00433605563052769,0.0772660799621921,-2.47492053342795
"ENSG00000184441.4",4354,"ENSG00000184441.4","ENSG00000184441","antisense","AP001062.7",NA,"InGen",1,0.857635573498019,-0.762206522182514,1.66421668650472,-2.80714548294089,0.00507497133472679,0.083996347241972,-2.47695125313475
"ENSG00000226015.2",1657,"ENSG00000226015.2","ENSG00000226015","processed_pseudogene","CCT8P1",NA,"InGen",1,0.546884579065263,-0.880971900728806,-0.251598832399918,-2.71088416427944,0.00680117897010457,0.0987921468438834,-2.47948484139684
"ENSG00000247121.6",2536,"ENSG00000247121.6","ENSG00000247121","antisense","CTD-2260A17.2",NA,"InGen",4,3.12329168845372,0.592433288976498,2.78247270974547,2.80032168569973,0.00518282732501175,0.0849578466555204,-2.47985402570823
"ENSG00000154118.12",5941,"ENSG00000154118.12","ENSG00000154118","protein_coding","JPH3",57338,"InGen",4,22.2431008032053,1.0135376246548,6.82259095735788,2.89447426416503,0.0038630998036927,0.072514706640002,-2.48019532864557
"ENSG00000141294.9",2820,"ENSG00000141294.9","ENSG00000141294","protein_coding","LRRC46",90506,"InGen",5,0.231191691191577,-2.07184568574867,-1.29899542158186,-2.70591658535319,0.00690315006921089,0.0994834232258009,-2.48022173367536
